CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Nigeria,NGA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1990,0.312875690061
Nigeria,NGA,"Armed forces personnel, total",MS.MIL.TOTL.P1,1990,94000.0
Nigeria,NGA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1990,3000000.0
Nigeria,NGA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1990,18000000.0
Nigeria,NGA,Average grace period on new external debt commitments (years),DT.GPA.DPPG,1990,5.2281
Nigeria,NGA,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,1990,6.0978
Nigeria,NGA,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,1990,3.7184
Nigeria,NGA,Average grant element on new external debt commitments (%),DT.GRE.DPPG,1990,22.9862
Nigeria,NGA,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,1990,30.2594
Nigeria,NGA,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,1990,10.3611
Nigeria,NGA,Average interest on new external debt commitments (%),DT.INR.DPPG,1990,6.5877
Nigeria,NGA,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,1990,5.8411
Nigeria,NGA,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,1990,7.8835
Nigeria,NGA,Average maturity on new external debt commitments (years),DT.MAT.DPPG,1990,19.042
Nigeria,NGA,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,1990,22.4408
Nigeria,NGA,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,1990,13.1421
Nigeria,NGA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1990,44.101
Nigeria,NGA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,1990,30.8
Nigeria,NGA,Cereal production (metric tons),AG.PRD.CREL.MT,1990,17678000.0
Nigeria,NGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1990,1147.922
Nigeria,NGA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1990,7.678184419e+11
Nigeria,NGA,Changes in inventories (current LCU),NE.GDI.STKB.CN,1990,500000000.0
Nigeria,NGA,Changes in inventories (current US$),NE.GDI.STKB.CD,1990,54620930.7407
Nigeria,NGA,Children (0-14) living with HIV,SH.HIV.0014,1990,34000.0
Nigeria,NGA,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1990,0.804255578311
Nigeria,NGA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,1990,0.156594229191
Nigeria,NGA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,1990,0.24228102119
Nigeria,NGA,CO2 emissions (kt),EN.ATM.CO2E.KT,1990,45375.458
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1990,0.474552582484
Nigeria,NGA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,1990,28.6551724138
Nigeria,NGA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1990,16.4942621626
Nigeria,NGA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1990,7484.347
Nigeria,NGA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1990,79.384192662
Nigeria,NGA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1990,36020.941
Nigeria,NGA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1990,16.7931034483
Nigeria,NGA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1990,0.0344827586207
Nigeria,NGA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,1990,14.3793103448
Nigeria,NGA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1990,0.282851139486
Nigeria,NGA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1990,128.345
Nigeria,NGA,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,1990,40.1379310345
Nigeria,NGA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1990,0.683144327962
Nigeria,NGA,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,1990,0.0
Nigeria,NGA,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1990,78.9143063522
Nigeria,NGA,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,1990,-121012000.0
Nigeria,NGA,"Commitments, IBRD (COM, current US$)",DT.COM.MIBR.CD,1990,560800000.0
Nigeria,NGA,"Commitments, IDA (COM, current US$)",DT.COM.MIDA.CD,1990,126940000.0
Nigeria,NGA,"Commitments, official creditors (COM, current US$)",DT.COM.OFFT.CD,1990,1391014000.0
Nigeria,NGA,"Commitments, private creditors (COM, current US$)",DT.COM.PRVT.CD,1990,801350000.0
Nigeria,NGA,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,1990,2192364000.0
Nigeria,NGA,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,1990,1.5577
Nigeria,NGA,Consumer price index (2010 = 100),FP.CPI.TOTL,1990,2.43580447173
Nigeria,NGA,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,1990,6.0
Nigeria,NGA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,1990,47.15
Nigeria,NGA,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,1990,1.342
Nigeria,NGA,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,1990,14.8494
Nigeria,NGA,"Currency composition of PPG debt, French franc (%)",DT.CUR.FFRC.ZS,1990,8.9556
Nigeria,NGA,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,1990,8.2094
Nigeria,NGA,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,1990,10.4117
Nigeria,NGA,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,1990,11.7928
Nigeria,NGA,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,1990,0.0
Nigeria,NGA,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,1990,0.7198
Nigeria,NGA,"Currency composition of PPG debt, U.S. dollars (%)",DT.CUR.USDL.ZS,1990,38.7585
Nigeria,NGA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1990,18.385
Nigeria,NGA,Debt buyback (current US$),DT.DSB.DPPG.CD,1990,0.0
Nigeria,NGA,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,1990,0.0
Nigeria,NGA,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,1990,-286239000.0
Nigeria,NGA,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,1990,22.2549489904
Nigeria,NGA,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,1990,3303543000.0
Nigeria,NGA,"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",DT.TDS.DPNG.CD,1990,18387000.0
Nigeria,NGA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1990,3285156000.0
Nigeria,NGA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1990,3335543000.0
Nigeria,NGA,Debt stock reduction (current US$),DT.DSF.DPPG.CD,1990,286239000.0
Nigeria,NGA,Debt stock rescheduled (current US$),DT.DXR.DPPG.CD,1990,0.0
Nigeria,NGA,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1990,9.154
Nigeria,NGA,Deposit interest rate (%),FR.INR.DPST,1990,19.7833333333
Nigeria,NGA,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,1990,11.6
Nigeria,NGA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1990,926813000.0
Nigeria,NGA,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,1990,926813000.0
Nigeria,NGA,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,1990,0.0
Nigeria,NGA,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,1990,926813000.0
Nigeria,NGA,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,1990,10000.0
Nigeria,NGA,"EBRD, private nonguaranteed (NFL, current US$)",DT.NFL.NEBR.CD,1990,0.0
Nigeria,NGA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,86.7102093245
Nigeria,NGA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1990,38.4164005051
Nigeria,NGA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1990,0.0965609448117
Nigeria,NGA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,32.5856049915
Nigeria,NGA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1990,53.6507464904
Nigeria,NGA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,0.0
Nigeria,NGA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1990,13.6670875733
Nigeria,NGA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1990,67.4143950085
Nigeria,NGA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0
Nigeria,NGA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1990,0.0
Nigeria,NGA,Emigration rate of tertiary educated (% of total tertiary educated population),SM.EMI.TERT.ZS,1990,7.76937200248
Nigeria,NGA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,-120.247353413
Nigeria,NGA,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,1990,9.59722115466
Nigeria,NGA,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,1990,51.9417416108
Nigeria,NGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,694.659331944
Nigeria,NGA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,1990,229.225688893
Nigeria,NGA,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,1990,13607249.0
Nigeria,NGA,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,1990,3125192.0
Nigeria,NGA,"Enrolment in secondary general, both sexes (number)",SE.SEC.ENRL.GC,1990,2908466.0
Nigeria,NGA,"Enrolment in secondary vocational, both sexes (number)",SE.SEC.ENRL.VO,1990,216726.0
Nigeria,NGA,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,1990,64.5650325871
Nigeria,NGA,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,1990,83.8506916716
Nigeria,NGA,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,1990,2.76310034758e+12
Nigeria,NGA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1990,35.3442495367
Nigeria,NGA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1990,-4.44508012138
Nigeria,NGA,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,1990,23793739181.8
Nigeria,NGA,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,1990,5.1917287654e+12
Nigeria,NGA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1990,99511830000.0
Nigeria,NGA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1990,10870857548.6
Nigeria,NGA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1990,17.658278218
Nigeria,NGA,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,1990,-2.75884749705e+12
Nigeria,NGA,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,1990,49716930000.0
Nigeria,NGA,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1990,5431169980.34
Nigeria,NGA,"External debt stocks (% of exports of goods, services and primary income)",DT.DOD.DECT.EX.ZS,1990,226.65986847
Nigeria,NGA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,1990,120.053333818
Nigeria,NGA,"External debt stocks, concessional (DOD, current US$)",DT.DOD.ALLC.CD,1990,521197000.0
Nigeria,NGA,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,1990,31935344000.0
Nigeria,NGA,"External debt stocks, long-term private sector (DOD, current US$)",DT.DOD.PRVS.CD,1990,390743000.0
Nigeria,NGA,"External debt stocks, long-term public sector (DOD, current US$)",DT.DOD.PUBS.CD,1990,31544601000.0
Nigeria,NGA,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,1990,390743000.0
Nigeria,NGA,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,1990,31544601000.0
Nigeria,NGA,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,1990,1503375000.0
Nigeria,NGA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1990,33458312000.0
Nigeria,NGA,"External debt stocks, variable rate (DOD, current US$)",DT.DOD.VTOT.CD,1990,11043818000.0
Nigeria,NGA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,1990,14.3
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1990,6.49
Nigeria,NGA,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,1990,33638157140.0
Nigeria,NGA,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,1990,1.08746695743e+13
Nigeria,NGA,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1990,1.9121202e+11
Nigeria,NGA,Final consumption expenditure (current US$),NE.CON.TOTL.CD,1990,20888357002.4
Nigeria,NGA,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,1990,67.9139927658
Nigeria,NGA,"Final consumption expenditure, etc. (annual % growth)",NE.CON.TETC.KD.ZG,1990,17.0099492075
Nigeria,NGA,"Final consumption expenditure, etc. (constant 2005 US$)",NE.CON.TETC.KD,1990,36713919588.9
Nigeria,NGA,"Final consumption expenditure, etc. (constant LCU)",NE.CON.TETC.KN,1990,1.31358214158e+13
Nigeria,NGA,"Final consumption expenditure, etc. (current LCU)",NE.CON.TETC.CN,1990,1.9121203e+11
Nigeria,NGA,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,1990,20888358094.8
Nigeria,NGA,Fixed telephone subscriptions,IT.MLT.MAIN,1990,289190.0
Nigeria,NGA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1990,0.302445110642
Nigeria,NGA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,1990,48.23
Nigeria,NGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1990,1.91137473004
Nigeria,NGA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1990,587882970.628
Nigeria,NGA,Forest area (% of land area),AG.LND.FRST.ZS,1990,18.9224502344
Nigeria,NGA,Forest area (sq. km),AG.LND.FRST.K2,1990,172340.0
Nigeria,NGA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1990,5.19302280261
Nigeria,NGA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,20.5176801162
Nigeria,NGA,GDP (constant LCU),NY.GDP.MKTP.KN,1990,1.96804069526e+13
Nigeria,NGA,GDP (current LCU),NY.GDP.MKTP.CN,1990,2.8155027e+11
Nigeria,NGA,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1990,56419202084.1
Nigeria,NGA,GDP at market prices (current US$),NY.GDP.MKTP.CD,1990,30757075595.4
Nigeria,NGA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1990,1.43061203296
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,12.7660091736
Nigeria,NGA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1990,590.051962687
Nigeria,NGA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1990,205824.654016
Nigeria,NGA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1990,2944.55226716
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,1990,321.668370894
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1990,9.89124522465
Nigeria,NGA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,1990,3030.46022153
Nigeria,NGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1990,1958.68657047
Nigeria,NGA,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,1990,3468.0
Nigeria,NGA,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,1990,4.36251279177
Nigeria,NGA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,1990,2.8196361589
Nigeria,NGA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,1990,2.89764560511e+11
Nigeria,NGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1990,1.87284409555e+11
Nigeria,NGA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1990,4.96443849974
Nigeria,NGA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,1990,1.96750875408
Nigeria,NGA,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1990,1231395386.35
Nigeria,NGA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,1990,2.617140956e+11
Nigeria,NGA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1990,13977390000.0
Nigeria,NGA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1990,1526916102.25
Nigeria,NGA,GNI (constant LCU),NY.GNP.MKTP.KN,1990,1.78708379589e+13
Nigeria,NGA,GNI (current LCU),NY.GNP.MKTP.CN,1990,2.5511777e+11
Nigeria,NGA,GNI (current US$),NY.GNP.MKTP.CD,1990,27869540091.8
Nigeria,NGA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1990,12.4915144514
Nigeria,NGA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1990,186899.541698
Nigeria,NGA,GNI per capita (current LCU),NY.GNP.PCAP.CN,1990,2668.11183682
Nigeria,NGA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,1990,9.62374824524
Nigeria,NGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1990,290.0
Nigeria,NGA,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,1990,2742.54696984
Nigeria,NGA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1990,1770.0
Nigeria,NGA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1990,27392899737.8
Nigeria,NGA,"GNI, PPP (constant 2011 international $)",NY.GNP.MKTP.PP.KD,1990,2.62235059794e+11
Nigeria,NGA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1990,1.69701776246e+11
Nigeria,NGA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,1990,124700000.0
Nigeria,NGA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1990,14.4277290162
Nigeria,NGA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,1990,40.3239852627
Nigeria,NGA,Gross capital formation (constant 2005 US$),NE.GDI.TOTL.KD,1990,6254422471.02
Nigeria,NGA,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1990,2.7354894242e+12
Nigeria,NGA,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1990,40621310000.0
Nigeria,NGA,Gross capital formation (current US$),NE.GDI.TOTL.CD,1990,4437547520.21
Nigeria,NGA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1990,1.72517785348e+13
Nigeria,NGA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1990,32.0860072342
Nigeria,NGA,Gross domestic savings (constant LCU),NY.GDS.TOTL.KN,1990,4.6717468742e+12
Nigeria,NGA,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1990,90338240000.0
Nigeria,NGA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1990,9868717500.55
Nigeria,NGA,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1990,0.78723
Nigeria,NGA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1990,86.26173
Nigeria,NGA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,1990,75.93267
Nigeria,NGA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1990,0.78921
Nigeria,NGA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,1990,96.21362
